tournament,dates,event,player,seed,state,draw_pos,rank_lo,rank_hi,elim_round
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Jacob Zhou,2,SCA,32,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Srineet Atluri,,NC,11,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Varish Karri,1,TX,1,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Taneesh Musunuru,,GA,17,4,4,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Adhip Sundar,,GA,8,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Bivab Chandra,,GA,13,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Vihaan Darbha,,NC,22,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Ketan Dubey,,IL,26,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Yeewei Yap,,TX,15,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Haochen Zhang Li,,NCA,3,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Zisheng Fan,,MA,5,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Zayn Arman Nallaguntla,,TX,7,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Nihal Reddy Gajjala,,TX,9,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Ethan Qiu,,NJ,12,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Melvin Cui,,IL,16,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Kayden Hossain,,NCA,18,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Darsh Sree Gadepalli,,TX,20,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Shreyas Yarlagadda,,TX,21,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Siddharth Gummadi,3/4,IL,24,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Sai Ratan Shankar,,GA,25,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Krishiv Devgun,,TX,28,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U11,Yohaan Joshi,,TX,30,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U11,Sophia Sun,2,NCA,16,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U11,Lexuan Wen,1,NCA,1,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U11,Alice Meng,,NCA,5,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U11,Mithra Senthil Raja,,TX,12,4,4,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U11,Adriel Ammy Chandran,,NJ,3,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U11,Alekhya Jalwadi,,TX,7,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U11,Shraddha Prakash,,TX,9,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U11,Lilian Feng,,NJ,14,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U11,Chingpei Lin,,TX,4,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U11,Nityaa Jaiswal,WC,SCA,8,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U11,Sahasra Reddy,,NCA,10,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U11,Janice Chen,,NCA,11,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U11,Veda Lekkala,,TX,13,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U11,Jacob Zhou [1]Lexuan Wen,,SCANCA,1,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U11,Kayden Hossain [2]Sahasra Reddy,,NCANCA,16,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U11,Ketan DubeyJanice Chen,,ILNCA,5,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U11,Ethan QiuAdriel Ammy Chandran,,NJNJ,10,4,4,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U11,Nihal Reddy GajjalaAlekhya Jalwadi,,TXTX,7,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U11,Varish KarriMithra Senthil Raja,,TXTX,3,9,16,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U11,Zisheng FanVeda Lekkala,,MATX,8,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U11,Taneesh MusunuruNityaa Jaiswal,,GASCA,9,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U11,Yohaan JoshiShraddha Prakash,,TXTX,12,9,16,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U11,Yeewei YapChingpei Lin,,TXTX,14,9,16,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U11,Srineet Atluri [WC]Varish Karri,,NCTX,8,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U11,Ethan Qiu [2]Jacob Zhou,,NJSCA,16,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U11,Melvin CuiKetan Dubey,,ILIL,12,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U11,Siddharth Gummadi [1]Sai Ratan Shankar,,ILGA,1,4,4,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U11,Bivab ChandraTaneesh Musunuru,,GAGA,9,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U11,Nihal Reddy GajjalaYohaan Joshi,,TXTX,3,9,16,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U11,Darsh Sree GadepalliAdhip Sundar,,TXGA,5,9,16,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U11,Kayden HossainHaochen Zhang Li,,NCANCA,7,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U11,Vihaan DarbhaYeewei Yap,,NCTX,10,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U11,Krishiv DevgunZayn Arman Nallaguntla,,TXTX,14,9,16,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U11,Alice Meng [2]Sophia Sun,,NCANCA,4,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U11,Janice Chen [1]Lexuan Wen,,NCANCA,1,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U11,Shraddha PrakashMithra Senthil Raja,,TXTX,2,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U11,Adriel Ammy ChandranLilian Feng,,NJNJ,3,4,4,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Yifan Liu,5/8,NCA,25,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Rithik Rasamsetti,,NC,58,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Terence Cai,5/8,NCA,40,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Vincent Chen,1,IL,1,4,4,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Anirud Veldanda,5/8,TX,9,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Aarya Vijay,3/4,TX,17,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Saatvik Shetty,,NCA,42,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Alex Wen,,NCA,53,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Allen Yang,WC,NCA,8,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Carsten Lam,WC,NCA,13,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Jonathan Wu,,NJ,21,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Aryan Mohan,WC,NCA,31,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Srinivas Raghav Subash,,IL,35,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Cayden Wang,,NCA,46,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Seth Li,,NJ,51,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Krish Raja,2,NCA,64,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Jayden Mar,,NCA,5,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Johnny Chen,,WA,16,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Ayaaz Muhammed Baig,,TX,23,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Gavin Le,,SCA,28,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Anish Sai Gunupudi,,NC,30,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Isaac Zhao,WC,WA,34,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Neel J Reddy,,TX,38,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Clay Yang,WC,NCA,44,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Mi Michael Liu,WC,NCA,50,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Morgan Li,,NCA,59,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Jason Yang,,NCA,3,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Vrishin Telikuntla,,TX,6,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Ariston Yu Feng Goh,,TX,7,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Shreyas Reddy,,NCA,11,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Samiksh Talapally,,TX,14,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Anthony Cheng Xu [],,TX,15,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Yichen Li,,NCA,19,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Nathan Lee,,TX,22,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Sean Li [],,NCA,24,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Yifei Zhang,,TX,27,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Mark Wu,,TX,29,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Aarav Bhandary,,TX,32,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Austin Zheng,,TX,33,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Jonathan Yu,,TX,36,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Thomas Cui,,MA,37,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Ian Darmawan,,TX,41,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Arjun Aditya Hariharan,,TX,43,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Hanyi Zhang,3/4,TX,48,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Anish Bhandary,,TX,49,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Sashanth Senthil [],,TX,52,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Aditya Ramakrishn Hariharan,,TX,54,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Brendan E Chen,5/8,IL,56,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Varin Karri,WC,TX,57,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Bhavesh SAI VARMA Tammu,DNS,TX,60,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U13,Kiyansh Chaudhary,,TX,62,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Maggie Zang,2,NCA,32,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Aadya Pitani,1,VA,1,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Camellia Wang,5/8,NCA,20,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Jennifer Bangcaya,3/4,NCA,9,4,4,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Joanne Li,,NC,6,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Tvisha Modi,5/8,TX,13,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Aashi Gupta,3/4,TX,24,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Kimaya Krishna,5/8,VA,28,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Selena Wei,,SCA,3,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Dhvani Shankar,,GA,7,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Tatthva Sharma,WC,TX,12,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Vivian Feng,WC,NJ,15,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Emily Min Tang,,VA,18,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Vivian Jiayue Song,WC,WA,22,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Megha Reddy Challa,,NJ,26,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Clarinda Jin,,IL,30,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Adonia Anny Chandran,,NJ,2,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Ivey X. Bao,WC,TX,4,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Nidhi Sujin,5/8,NCA,5,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Renee Liu,WC,TX,8,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Diksha Chandrasekaran,,TX,10,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Celine Ao,,WA,11,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Saee Thorat [],,NCA,14,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Charvi Murali,,TX,16,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Ruoyao Liu,WC,TX,17,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Preetika Malluru,,TX,19,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Aadhya Koneru,,TX,21,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Shrivaishnavi Jami,,NCA,23,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Adwithaa Ganesh,DNS,TX,25,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Maya Lekkala,,TX,27,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Felicia Ho,WC,SCA,29,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U13,Sanskriti Atti,,TX,31,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Aarya Vijay [2]Annie Meng,,TXNCA,32,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Jayden Mar [WC]Maggie Zang,,NCANCA,11,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Seth Li [WC]Kimaya Krishna,,NJVA,18,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Rithik RasamsettiJoanne Li,,NCNC,2,4,4,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Anirud Veldanda [5/8]Tvisha Modi,,TXTX,5,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Carsten Lam [5/8]Felicia Ho,,NCASCA,13,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Terence Cai [3/4]Jennifer Bangcaya,,NCANCA,24,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,"Vincent Chen [5/8, SUB]Adonia Anny Chandran",,ILNJ,28,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Jason Yang [WC]Vivian Feng,,NCANJ,4,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Alex Wen [WC]Camellia Wang,,NCANCA,7,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Brendan E Chen [3/4]Nidhi Sujin,,ILNCA,9,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Allen Yang [SUB]Renee Liu,,NCATX,16,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Isaac Zhao [WC]Vivian Jiayue Song,,WAWA,21,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Cayden WangSophia Sun,,NCANCA,25,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Gavin Le [WC]Selena Wei,,SCASCA,29,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Yifan Liu [1]Aadya Pitani,,NCAVA,1,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Neel J ReddySanskriti Atti,,TXTX,3,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Srinivas Raghav SubashClarinda Jin,,ILIL,6,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Johnny ChenCeline Ao,,WAWA,8,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Anish Sai GunupudiDhvani Shankar,,NCGA,10,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Aarav BhandaryTatthva Sharma,,TXTX,12,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Ayaaz Muhammed BaigMaya Lekkala,,TXTX,14,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Morgan LiShrivaishnavi Jami,,NCANCA,15,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Shreyas ReddyRuoyao Liu,,NCATX,17,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Varin Karri [5/8]Aashi Gupta,,TXTX,20,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Arjun Aditya HariharanDiksha Chandrasekaran,,TXTX,22,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Ian DarmawanPreetika Malluru,,TXTX,23,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Mi Michael Liu [WC]Charvi Murali,,NCATX,26,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Ariston Yu Feng GohIvey X. Bao,,TXTX,27,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Bhavesh SAI VARMA Tammu [DNS]Adwithaa Ganesh,,TXTX,30,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U13,Jonathan WuEmily Min Tang,,NJVA,31,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Vincent Chen [1]Aarya Vijay,,ILTX,1,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Yifan Liu [2]Clay Yang,,NCANCA,32,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Rithik Rasamsetti [WC]Anirud Veldanda,,NCTX,15,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Terence Cai [3/4]Carsten Lam,,NCANCA,24,4,4,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Mi Michael LiuSamiksh Talapally,,NCATX,8,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Krish Raja [3/4]Allen Yang,,NCANCA,9,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Brendan E Chen [WC]Srinivas Raghav Subash,,ILIL,17,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Ariston Yu Feng Goh [WC]Hanyi Zhang,,TXTX,28,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Neel J ReddyJonathan Wu,,TXNJ,12,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Gavin LeShreyas Reddy,,SCANCA,20,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Aarav BhandaryAnish Bhandary,,TXTX,22,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Aryan MohanSaatvik Shetty,,NCANCA,25,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Johnny ChenIsaac Zhao,,WAWA,30,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Yichen LiJayden Mar,,NCANCA,3,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Ayaaz Muhammed Baig [SUB]Jonathan Yu,,TXTX,7,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Mark WuAustin Zheng,,TXTX,11,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Kiyansh ChaudharyVrishin Telikuntla,,TXTX,13,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Morgan LiAlex Wen,,NCANCA,16,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Seth LiCayden Wang,,NJNCA,18,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Aditya Ramakrishn HariharanYifei Zhang,,TXTX,19,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Thomas CuiZisheng Fan,,MAMA,21,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Anish Sai GunupudiNathan Lee,,NCTX,26,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U13,Ian DarmawanArjun Aditya Hariharan,,TXTX,29,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U13,Annie Meng [1]Maggie Zang,,NCANCA,1,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U13,Joanne Li [3/4]Tvisha Modi,,NCTX,12,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U13,Jennifer Bangcaya [2]Kimaya Krishna,,NCAVA,16,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U13,Vivian Jiayue Song [3/4]Camellia Wang,,WANCA,5,4,4,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U13,Felicia Ho [WC]Nidhi Sujin,,SCANCA,8,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U13,Megha Reddy ChallaDhvani Shankar,,NJGA,10,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U13,Celine AoSelena Wei,,WASCA,13,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U13,Diksha ChandrasekaranEmily Min Tang,,TXVA,2,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U13,Ivey X. Bao [WC]Renee Liu,,TXTX,3,9,16,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U13,Adonia Anny ChandranVivian Feng,,NJNJ,6,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U13,Aadhya KoneruRuoyao Liu,,TXTX,7,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U13,Adwithaa Ganesh [DNS]Tatthva Sharma,,TXTX,9,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U13,Sanskriti AttiShrivaishnavi Jami,,TXNCA,11,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U13,Aashi Gupta [WC]Charvi Murali,,TXTX,14,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U13,Maya LekkalaPreetika Malluru,,TXTX,15,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Shriyans Bhagavatula,3/4,NCA,48,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Rylan Tan,5/8,SCA,9,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Mitchell Purnomo,WC,WA,32,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Zicheng Xu,2,SCA,64,4,4,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Nihal Kadamba,1,NCA,1,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Justin Kan,3/4,NCA,17,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Yuliaoliao Fan,,SCA,38,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Zhenxiang Deng,,MA,53,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Tsun Him Lam,,NCA,6,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Layton Wen,WC,NCA,15,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Hanwen Yuan,,WA,21,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Ansen Liu,5/8,TX,25,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Aagnaey Gulla Pulijal,WC,NCA,35,9,16,Round 3
